,date,south_gas_avg_price,south_gas_pct_variation,south_diesel_avg_price,south_diesel_pct_variation,south_ethanol_avg_price,south_ethanol_pct_variation,southeast_gas_avg_price,southeast_gas_pct_variation,southeast_diesel_avg_price,southeast_diesel_pct_variation,southeast_ethanol_avg_price,southeast_ethanol_pct_variation
38,2023-11-01,4.863255778023916,-0.014978167989176394,5.332298192249767,-0.002154846512396391,3.17831129645357,-0.012616312389209572,5.007091366056741,0.008768331407258856,5.481706537350559,0.00821595823108856,3.143483449590817,-0.006169988644563973
39,2023-12-01,4.819139673164057,-0.009071310840612412,5.137132881742586,-0.03660059949213723,3.0153375172611003,-0.05127684609569849,4.971866319296547,-0.007035031754959897,5.256085693142557,-0.041158869536465414,2.9774396464941106,-0.052821592910985427
40,2024-01-01,4.824908161368481,0.001196995438116577,5.100852642934058,-0.007062351635377828,2.9429031530414242,-0.024021975584832655,4.943661026056493,-0.005672979003997991,5.204710508089699,-0.009774419226057485,2.890849789480222,-0.0290819856301191
41,2024-02-01,5.0438121489654515,0.04536956565301398,5.172310212135951,0.014008945994721023,3.23056595351656,0.09774796706369449,5.144782805416469,0.04068276087294942,5.266328500001847,0.011838889370768158,3.1961144013831504,0.10559684318908014
42,2024-03-01,5.054929153844016,0.002204087811011224,5.200884019545839,0.00552438006190048,3.2093223637998154,-0.006575810561496254,5.162781213249344,0.003498380497992448,5.282736641346196,0.00311566992912482,3.1876083798561035,-0.0026613632864224135
43,2024-04-01,5.108762022186749,0.010649579193764858,5.257280834081138,0.010843697787404905,3.379915957033582,0.053155642810460924,5.231607367360477,0.013331216502938892,5.321938118527697,0.00742067603269958,3.364622726843901,0.05553202460704676
44,2024-05-01,5.124381303339249,0.0030573514845020355,5.241065996803008,-0.0030842630990939313,3.357043306094582,-0.006767224756403234,5.239592010419143,0.0015262313277715212,5.3139215229374415,-0.0015063301022510966,3.361040634083051,-0.0010646342997896463
45,2024-06-01,5.113470517106976,-0.002129190937677272,5.248144423336003,0.001350570005665297,3.3537505950008035,-0.0009808366450920758,5.241330376469849,0.00033177507852699684,5.334947965553709,0.003956859830448467,3.3524280094173147,-0.002562487516038603
46,2024-07-01,5.289937389084641,0.03451019642868758,5.321225026009569,0.013925036504066401,3.5507227478990315,0.05873190248310056,5.4249880985487415,0.0350402872719866,5.39760626324502,0.01174487513203104,3.5753281154716645,0.06648915515208698
47,2024-08-01,5.335584099096958,0.008628969807186193,5.279479892280009,-0.007845023190245493,3.583918607504975,0.00934904298725825,5.499099638782907,0.013661143377252882,5.372501434905115,-0.004651104047891819,3.6254439140066808,0.014017118685736296
48,2024-09-01,5.311410115870024,-0.0045307098113260835,5.262987762042901,-0.0031238172270008358,3.53360873447604,-0.01403767176062043,5.481583340502031,-0.0031853029462024507,5.36028622602522,-0.0022736539073834328,3.5163288514289963,-0.030097021265761414
49,2024-10-01,5.309810706204226,-0.00030112712648922013,5.294191573898835,0.0059289159060902374,3.555928295907915,0.006316364688062848,5.370290251848792,-0.02030309159598509,5.371013704842579,0.002001288432187609,3.523254820919616,0.0019696592051692274
50,2024-11-01,5.337920237640836,0.005293885788388852,5.386198174681563,0.017378781915700747,3.64522774646057,0.02511283780818041,5.489095533847181,0.022122692894948948,5.4372620696440706,0.012334424829667068,3.580394357238122,0.016217826760424714
51,2024-12-01,5.34393567637897,0.0011269255572077252,5.42520500466942,0.0072419968079178165,3.676971544344464,0.008708316761474322,5.395588340381834,-0.017035082171326432,5.491010380342651,0.009885179343966932,3.615867930254983,0.009907727886216744
52,2025-01-01,5.380110935531206,0.006769403926798034,5.4977670408818105,0.01337498512036639,3.7922155828172577,0.03134210778705904,5.4411617224109134,0.00844641569261273,5.562515982461697,0.013022303213089836,3.7421945240064156,0.03493672783079904
53,2025-02-01,5.4989274999475315,0.02208440789420174,5.728724046791662,0.04200923833120562,3.8975296984264354,0.027771130967965574,5.552493956006813,0.020461114606711295,5.797016283546087,0.04215723636997293,3.860826290652827,0.03170112239900447
