,date,PR_gas_avg_price,PR_gas_pct_variation,PR_diesel_avg_price,PR_diesel_pct_variation,PR_ethanol_avg_price,PR_ethanol_pct_variation,SC_gas_avg_price,SC_gas_pct_variation,SC_diesel_avg_price,SC_diesel_pct_variation,SC_ethanol_avg_price,SC_ethanol_pct_variation,RS_gas_avg_price,RS_gas_pct_variation,RS_diesel_avg_price,RS_diesel_pct_variation,RS_ethanol_avg_price,RS_ethanol_pct_variation
32,2023-05-01,5.171835533622353,0.07914859342646707,4.533048756778626,-0.06453072264099335,3.221697688030233,-0.043540153625446054,4.668586371615028,-0.029881492935727616,4.595162630925066,-0.06853997040843651,3.771973140696735,-0.02240884981327096,4.621923589128551,-0.03612236956095616,4.513628430959962,-0.07166362708125651,3.858184440583081,-0.016318722620277115
33,2023-06-01,4.67977406734143,-0.09514252011341184,4.334385380029042,-0.04382555481065742,3.0545043642052363,-0.05189603122793929,4.721517830972579,0.01133779160205206,4.382616009298391,-0.04625442855847017,3.5414335806159145,-0.06111908846684866,4.719548113360062,0.02112205499483788,4.312476039667102,-0.04456556279934598,3.5815595793097006,-0.07169819523495224
34,2023-07-01,4.752285846660284,0.015494717966170413,4.332126247598328,-0.0005212117134584249,2.978076044280084,-0.02502151276023412,4.807852339189799,0.0182853292750218,4.373359996942569,-0.002111983421815622,3.453937850107065,-0.02470630283390285,4.777803701565338,0.012343467384168916,4.307299139492209,-0.00120044728997315,3.5414789873506827,-0.011190820945869318
35,2023-08-01,4.856457966746319,0.021920423864916216,4.95979625190714,0.14488728361893521,2.8559030789350386,-0.041024125485210505,4.92416258121256,0.02419172508163192,4.887704017339632,0.11760843396304965,3.325793129487089,-0.0371010499265364,4.895492286768626,0.024632360924482954,4.8296517140410735,0.12127148768461082,3.3620015102490592,-0.05067867908935053
36,2023-09-01,4.975545520254002,0.024521483419214674,5.46511162313141,0.10188228418253376,2.9286071889752314,0.0254574850864,5.080415683283696,0.031731913699863945,5.328276320728896,0.09013890813074776,3.3508938408560254,0.007547285832780304,5.028262521773148,0.027120915982927762,5.281399135898333,0.09353623172120473,3.433746832492444,0.02134006246715514
37,2023-10-01,4.858311623496771,-0.02356201873342445,5.43232224991724,-0.005999762763378325,2.909096386163886,-0.0066621439996439324,4.9947047224491286,-0.01687085588617987,5.336601223678968,0.0015624007556975794,3.320765333714286,-0.00899118520986697,4.958601894320102,-0.01385381673120778,5.262516395443586,-0.003575329182450626,3.426904954516408,-0.0019925400181788344
38,2023-11-01,4.776417670587451,-0.016856463573322045,5.3479897670589125,-0.015524204746802717,2.868691918357757,-0.01388900965890949,4.919254991933781,-0.015105944136443616,5.348106268823341,0.0021558749964911694,3.2931864915868068,-0.008304965679894138,4.8940946715505165,-0.01300915543219483,5.300798540867047,0.007274494281216182,3.3730554794161463,-0.015713734642477384
39,2023-12-01,4.72239610590621,-0.011310058794459787,5.134602179813783,-0.03990052272715561,2.686375349716497,-0.0635539032527519,4.875464782868332,-0.00890179694633697,5.173580510707856,-0.032633188149771564,3.132631083148062,-0.04875381605290796,4.859558130717628,-0.007056778250255413,5.103215954706119,-0.03727411721793317,3.2270061189187422,-0.043298831397426074
40,2024-01-01,4.728248884843097,0.0012393663736862681,5.095925096330619,-0.007532634881669886,2.644915221699589,-0.015433482897795114,4.872959097895732,-0.0005139376621905445,5.117968615173577,-0.010749208487077277,3.0630502537919027,-0.02221162578972946,4.873516501366614,0.0028723538794104275,5.088664217297977,-0.002851483757947415,3.120743983632781,-0.032929015740932654
41,2024-02-01,5.0316239278006485,0.0641622406828144,5.187682323637274,0.018006000004341827,3.0793506817735663,0.16425307567885472,5.064543902627261,0.03931590659446749,5.195568365518354,0.015162216922298466,3.295520133862275,0.07589489587465503,5.035268616468445,0.03319002101592816,5.133679947252226,0.00884627635701074,3.3168270449138384,0.06283215230388817
42,2024-03-01,5.053540839641403,0.004355832660636549,5.210484501438795,0.004395446054517249,3.073872185986317,-0.0017791074656342554,5.075075404250513,0.0020794570697251213,5.227202651921736,0.006088705638699787,3.262231798260378,-0.01010108700591783,5.036171217640132,0.00017925581343081198,5.164964905276985,0.00609406085813835,3.2918631071527504,-0.007526451461908112
43,2024-04-01,5.105077476692767,0.010198124183957269,5.264751541131729,0.010414969985602873,3.1071128210256136,0.010813928825941233,5.131120979491205,0.011043299020493835,5.273284065793399,0.008815693008328518,3.4850173890819574,0.06829238527451742,5.090087610376274,0.010705829966084268,5.233806895318287,0.013328646235517772,3.547617660993176,0.07769294940749738
44,2024-05-01,5.0928206885161895,-0.0024009015010125756,5.221492755188055,-0.008216681377213764,3.0753841822555827,-0.010211614639586086,5.128282883196146,-0.0005531142817334356,5.251658939911177,-0.004100883929712529,3.445601454031048,-0.011310111442885185,5.152040338305413,0.012171249823450303,5.250046295309791,0.003102789292060315,3.5501442819971163,0.0007122021721002181
45,2024-06-01,5.099924578789059,0.0013948832498438257,5.238815141069817,0.0033175160234686363,3.0845438468350657,0.0029783805978884637,5.125250722967976,-0.0005912622796425682,5.270708529283303,0.0036273470135987917,3.413632443526218,-0.009278209024270234,5.115236249563895,-0.007143594833270206,5.234909599654888,-0.002883154700640711,3.563075494641126,0.0036424470716822643
46,2024-07-01,5.278550488751909,0.03502520619731664,5.33368302810574,0.01810865328921496,3.288397379379156,0.06608871284266438,5.296974361728254,0.033505412328557416,5.339226660656761,0.012999795187455643,3.6128190509366807,0.05835033815319224,5.294287316773759,0.03500347950207172,5.290765389266207,0.010669867081372741,3.750951813381258,0.05272869436044747
47,2024-08-01,5.328940358334576,0.009546156599248734,5.2834521263207,-0.009417676588644008,3.320250894171871,0.009686637932648123,5.3398665224307225,0.008097483161778829,5.302947028083384,-0.006794922725553376,3.618177313977131,0.0014831252174285492,5.337945416525574,0.008246265670828645,5.252040522435943,-0.007319331699876197,3.8133276143659223,0.016629326125209953
48,2024-09-01,5.31272797052487,-0.003042328628120039,5.26133850630026,-0.004185449113899731,3.2345396057911997,-0.025814702295878456,5.3113310123365896,-0.0053438620561517824,5.285796198673843,-0.0032342071905892,3.670784012173158,0.014539557802434322,5.310171364748614,-0.005203135215840815,5.2418285811546,-0.0019443759502082436,3.6955025854637618,-0.030898218253862852
49,2024-10-01,5.307243775746128,-0.0010322747201001459,5.29007579733292,0.005461973411946097,3.266401078051115,0.009850388662074216,5.316970620657318,0.001061806975997115,5.325719119507202,0.007552867975381794,3.715841525850813,0.012274629487388555,5.305217722209233,-0.0009328592618057518,5.266779804856381,0.0047600228270503475,3.6855422838218175,-0.002695249539568234
50,2024-11-01,5.32919280811716,0.004135674428850988,5.373088996662652,0.01569225139866326,3.343215559613782,0.02351654917053181,5.34973008745317,0.0061613029548397424,5.420070248090731,0.0177161293087984,3.810652058880788,0.0255152251166757,5.334837817352177,0.005583200670341126,5.365435279291306,0.018731649715820087,3.781815620887141,0.026121891882214587
51,2024-12-01,5.337654937164137,0.0015878819460404259,5.422593762424979,0.009213464692856554,3.3777509396365257,0.010329989020131825,5.359156149636249,0.0017619696749160418,5.451916037968471,0.005875530836331411,3.838711953151643,0.007363541419495689,5.334995942336524,2.9640073374359588e-05,5.401105213614809,0.006648097026009436,3.8144517402452234,0.008629748943293603
52,2025-01-01,5.364953614540341,0.005114357840206862,5.5309688567759405,0.019985840558798484,3.4898409068442997,0.03318479343531333,5.394645791241123,0.006622244363468033,5.520854723113715,0.012644854518143456,3.934576293712412,0.02497304870245931,5.380733400812153,0.008573100892668606,5.441477542755776,0.007474827381477311,3.9522295478950618,0.0361199503971128
53,2025-02-01,5.487061403830649,0.022760269344988426,5.757459826896511,0.04094960141442461,3.5806202336994453,0.026012454228818482,5.52331014300594,0.02385037994036976,5.747818571116419,0.04111027356914376,4.076963278583864,0.03618864503885488,5.486410953006006,0.01963999037341324,5.680893742362054,0.04399838053636951,4.035005582995997,0.020944136492532905
